"album_id","style_id"
"mw0003649928","ma0000011828"
"mw0003692882","ma0000012338"
"mw0003797278","ma0000004548"
"mw0003797278","ma0000012254"
"mw0003797278","ma0000004445"
"mw0003732078","ma0000012291"
"mw0003716645","ma0000002918"
"mw0003716645","ma0000012180"
"mw0003630379","ma0000004488"
"mw0003630379","ma0000012100"
"mw0003630379","ma0000004453"
"mw0003630379","ma0000002422"
"mw0003630379","ma0000012230"
"mw0003630380","ma0000002438"
"mw0003630380","ma0000002598"
"mw0003630380","ma0000011865"
"mw0003630380","ma0000011987"
"mw0003659325","ma0000002960"
"mw0003659325","ma0000012304"
"mw0003659325","ma0000012042"
"mw0003659325","ma0000012184"
"mw0003659325","ma0000012058"
"mw0003653761","ma0000004488"
"mw0003653761","ma0000012100"
"mw0003653761","ma0000004453"
"mw0003653761","ma0000002422"
"mw0003653761","ma0000012230"
"mw0003654123","ma0000004459"
"mw0003654123","ma0000002619"
"mw0003654123","ma0000002636"
"mw0003654123","ma0000005021"
"mw0003654123","ma0000002829"
"mw0003655910","ma0000012131"
"mw0003655910","ma0000002969"
"mw0003687169","ma0000004443"
"mw0003687169","ma0000004449"
"mw0003687169","ma0000002793"
"mw0003687169","ma0000012230"
"mw0003696186","ma0000012230"
"mw0003696186","ma0000012328"
"mw0003696186","ma0000002797"
"mw0003696186","ma0000004449"
"mw0003696186","ma0000012207"
"mw0003696186","ma0000012218"
"mw0003696186","ma0000002887"
"mw0003616317","ma0000012230"
"mw0003616317","ma0000004453"
"mw0003616317","ma0000012263"
"mw0003616317","ma0000012252"
"mw0003616317","ma0000012303"
"mw0003616317","ma0000004454"
"mw0003769132","ma0000012291"
"mw0003775997","ma0000002438"
"mw0003775997","ma0000011987"
"mw0003775997","ma0000005010"
"mw0003775997","ma0000011874"
"mw0003708544","ma0000012033"
"mw0003708544","ma0000012268"
"mw0003708544","ma0000004456"
"mw0003708544","ma0000012193"
"mw0003708544","ma0000002468"
"mw0003708544","ma0000002630"
"mw0003708544","ma0000012014"
"mw0003708544","ma0000004457"
"mw0003709510","ma0000002438"
"mw0003709510","ma0000002598"
"mw0003709510","ma0000002947"
"mw0003709510","ma0000002485"
"mw0003709510","ma0000011987"
"mw0003709510","ma0000012185"
"mw0003713186","ma0000004500"
"mw0003713186","ma0000004930"
"mw0003713186","ma0000012083"
"mw0003713186","ma0000012162"
"mw0003713186","ma0000012292"
"mw0003713186","ma0000002438"
"mw0003713186","ma0000012215"
"mw0003715166","ma0000011907"
"mw0003715166","ma0000012254"
"mw0003715166","ma0000012357"
"mw0003715166","ma0000012169"
"mw0003715166","ma0000013639"
"mw0003715166","ma0000013641"
"mw0003715166","ma0000005012"
"mw0003677801","ma0000004509"
"mw0003750657","ma0000002529"
"mw0003750657","ma0000004439"
"mw0003750657","ma0000002945"
"mw0003750657","ma0000002971"
"mw0003750657","ma0000002622"
"mw0003648107","ma0000012254"
"mw0003648107","ma0000004548"
"mw0003648107","ma0000013375"
"mw0003648107","ma0000002969"
"mw0003770629","ma0000005010"
"mw0003770629","ma0000012142"
"mw0003770629","ma0000002438"
"mw0003770629","ma0000002947"
"mw0003770629","ma0000002479"
"mw0003803965","ma0000012338"
"mw0003803965","ma0000004500"
"mw0003816248","ma0000012137"
"mw0003816248","ma0000004450"
"mw0003816248","ma0000002806"
"mw0003816248","ma0000011872"
"mw0003820271","ma0000005010"
"mw0003820271","ma0000012142"
"mw0003820271","ma0000002438"
"mw0003820271","ma0000002947"
"mw0003820271","ma0000002479"
"mw0003713238","ma0000004488"
"mw0003713238","ma0000012230"
"mw0003713238","ma0000012294"
"mw0003713238","ma0000004453"
"mw0003713238","ma0000002583"
"mw0003713238","ma0000002422"
"mw0003714577","ma0000002422"
"mw0003714577","ma0000004454"
"mw0003714577","ma0000012230"
"mw0003714577","ma0000012156"
"mw0003714577","ma0000012003"
"mw0003714577","ma0000012303"
"mw0003655933","ma0000012230"
"mw0003655933","ma0000002583"
"mw0003655933","ma0000004453"
"mw0003655933","ma0000004455"
"mw0003692900","ma0000012268"
"mw0003692900","ma0000004415"
"mw0003692900","ma0000002946"
"mw0003692900","ma0000012227"
"mw0003612674","ma0000012303"
"mw0003612674","ma0000004453"
"mw0003612674","ma0000004454"
"mw0003612674","ma0000012252"
"mw0003612674","ma0000012230"
"mw0003847109","ma0000004500"
"mw0003765920","ma0000002969"
"mw0003765920","ma0000012124"
"mw0003765920","ma0000004425"
"mw0003765920","ma0000002865"
"mw0003765920","ma0000011905"
"mw0003806093","ma0000012141"
"mw0003806093","ma0000004416"
"mw0003806093","ma0000002796"
"mw0003806093","ma0000004474"
"mw0003806093","ma0000002946"
"mw0003806093","ma0000002739"
"mw0003745035","ma0000004459"
"mw0003745035","ma0000002536"
"mw0003745035","ma0000004443"
"mw0003747094","ma0000012230"
"mw0003747094","ma0000011883"
"mw0003747094","ma0000002658"
"mw0003747094","ma0000002557"
"mw0003747094","ma0000004477"
"mw0003772903","ma0000004415"
"mw0003772903","ma0000012100"
"mw0003772903","ma0000012267"
"mw0003772995","ma0000011874"
"mw0003772995","ma0000002948"
"mw0003772995","ma0000002961"
"mw0003773006","ma0000012230"
"mw0003773006","ma0000004494"
"mw0003773006","ma0000004453"
"mw0003773122","ma0000002438"
"mw0003773122","ma0000011987"
"mw0003773122","ma0000005010"
"mw0003775256","ma0000004494"
"mw0003775256","ma0000004453"
"mw0003775256","ma0000012230"
"mw0003780677","ma0000012230"
"mw0003780677","ma0000012100"
"mw0003780677","ma0000004453"
"mw0003795318","ma0000012265"
"mw0003795318","ma0000012203"
"mw0003795318","ma0000013542"
"mw0003797254","ma0000002438"
"mw0003797254","ma0000002634"
"mw0003797254","ma0000011905"
"mw0003797254","ma0000002866"
"mw0003797254","ma0000013403"
"mw0003797280","ma0000012041"
"mw0003797280","ma0000012158"
"mw0003797280","ma0000012319"
"mw0003797280","ma0000012126"
"mw0003797280","ma0000011959"
"mw0003797280","ma0000012196"
"mw0003797444","ma0000002721"
"mw0003797444","ma0000011866"
"mw0003797444","ma0000012324"
"mw0003797444","ma0000002797"
"mw0003797444","ma0000013526"
"mw0003797444","ma0000011913"
"mw0003797444","ma0000002547"
"mw0003798813","ma0000012014"
"mw0003798813","ma0000002607"
"mw0003798813","ma0000011905"
"mw0003798813","ma0000011823"
"mw0003798813","ma0000004453"
"mw0003798813","ma0000002947"
"mw0003798813","ma0000002479"
"mw0003806114","ma0000002611"
"mw0003806114","ma0000011937"
"mw0003806114","ma0000011863"
"mw0003806114","ma0000002918"
"mw0003806114","ma0000013542"
"mw0003812078","ma0000012244"
"mw0003812078","ma0000012176"
"mw0003812078","ma0000002544"
"mw0003812078","ma0000002893"
"mw0003812078","ma0000002557"
"mw0003812078","ma0000013543"
"mw0003812648","ma0000004509"
"mw0003815110","ma0000012218"
"mw0003815110","ma0000012252"
"mw0003815110","ma0000012230"
"mw0003816224","ma0000012230"
"mw0003816224","ma0000012149"
"mw0003816224","ma0000004494"
"mw0003816224","ma0000004453"
"mw0003816348","ma0000002484"
"mw0003816348","ma0000011915"
"mw0003816348","ma0000002800"
"mw0003820098","ma0000004453"
"mw0003820098","ma0000012023"
"mw0003820098","ma0000012230"
"mw0003820098","ma0000004455"
"mw0003747451","ma0000004500"
"mw0003748379","ma0000012000"
"mw0003748379","ma0000002802"
"mw0003748379","ma0000004459"
"mw0003748379","ma0000002855"
"mw0003748379","ma0000002619"
"mw0003748379","ma0000012038"
"mw0003748379","ma0000002793"
"mw0003748379","ma0000011915"
"mw0003748379","ma0000002800"
"mw0003749412","ma0000012230"
"mw0003749412","ma0000004453"
"mw0003749412","ma0000012218"
"mw0003755077","ma0000004415"
"mw0003755077","ma0000012188"
"mw0003755077","ma0000002946"
"mw0003756390","ma0000011883"
"mw0003756390","ma0000012230"
"mw0003756390","ma0000012020"
"mw0003756390","ma0000004453"
"mw0003736364","ma0000012230"
"mw0003736364","ma0000004453"
"mw0003736364","ma0000004455"
"mw0003734588","ma0000002509"
"mw0003734588","ma0000002606"
"mw0003734588","ma0000002865"
"mw0003734588","ma0000011955"
"mw0003734588","ma0000005025"
"mw0003732677","ma0000004520"
"mw0003732677","ma0000004509"
"mw0003732677","ma0000011828"
"mw0003733916","ma0000012294"
"mw0003733916","ma0000004415"
"mw0003733916","ma0000012100"
"mw0003733916","ma0000012230"
"mw0003739647","ma0000004453"
"mw0003739647","ma0000012230"
"mw0003739737","ma0000004494"
"mw0003739737","ma0000012230"
"mw0003739737","ma0000012156"
"mw0003739737","ma0000004453"
"mw0003741697","ma0000012230"
"mw0003741697","ma0000004453"
"mw0003740677","ma0000004494"
"mw0003740677","ma0000013411"
"mw0003740677","ma0000011883"
"mw0003740677","ma0000012230"
"mw0003740684","ma0000013375"
"mw0003740684","ma0000012100"
"mw0003740684","ma0000002966"
"mw0003738275","ma0000012020"
"mw0003738275","ma0000004455"
"mw0003738275","ma0000004453"
"mw0003738275","ma0000012230"
"mw0003734207","ma0000013375"
"mw0003734207","ma0000002606"
"mw0003738901","ma0000002544"
"mw0003738901","ma0000002651"
"mw0003738901","ma0000012312"
"mw0003738901","ma0000005002"
"mw0003744241","ma0000002969"
"mw0003744241","ma0000005012"
"mw0003744625","ma0000012230"
"mw0003744625","ma0000012268"
"mw0003744625","ma0000002582"
"mw0003744625","ma0000012112"
"mw0003744625","ma0000011972"
"mw0003722865","ma0000011987"
"mw0003722865","ma0000004544"
"mw0003722865","ma0000005010"
"mw0003723502","ma0000002544"
"mw0003723502","ma0000011923"
"mw0003723502","ma0000013554"
"mw0003723502","ma0000012244"
"mw0003723502","ma0000002893"
"mw0003723502","ma0000004465"
"mw0003723036","ma0000004500"
"mw0003723036","ma0000004509"
"mw0003723036","ma0000012315"
"mw0003726771","ma0000004509"
"mw0003726771","ma0000004500"
"mw0003723081","ma0000004520"
"mw0003726729","ma0000004504"
"mw0003726729","ma0000005029"
"mw0003729028","ma0000011905"
"mw0003729028","ma0000004545"
"mw0003729028","ma0000012242"
"mw0003729028","ma0000005010"
"mw0003729028","ma0000002866"
"mw0003729175","ma0000004445"
"mw0003729175","ma0000012329"
"mw0003729175","ma0000011841"
"mw0003729175","ma0000004548"
"mw0003736363","ma0000012112"
"mw0003736363","ma0000002424"
"mw0003822049","ma0000002438"
"mw0003822049","ma0000002451"
"mw0003822049","ma0000012242"
"mw0003822049","ma0000004486"
"mw0003822049","ma0000002598"
"mw0003822049","ma0000002947"
"mw0003831618","ma0000002544"
"mw0003831618","ma0000013646"
"mw0003831618","ma0000002651"
"mw0003635908","ma0000002438"
"mw0003635908","ma0000002598"
"mw0003636391","ma0000002867"
"mw0003636391","ma0000002865"
"mw0003636391","ma0000011926"
"mw0003636391","ma0000002606"
"mw0003636391","ma0000011870"
"mw0003636391","ma0000002866"
"mw0003636391","ma0000004996"
"mw0003636391","ma0000012262"
"mw0003636520","ma0000012230"
"mw0003636520","ma0000004453"
"mw0003636520","ma0000012020"
"mw0003636520","ma0000012275"
"mw0003636520","ma0000002790"
"mw0003638309","ma0000011987"
"mw0003638309","ma0000002947"
"mw0003638309","ma0000002476"
"mw0003638309","ma0000004544"
"mw0003638309","ma0000012162"
"mw0003638310","ma0000011987"
"mw0003638310","ma0000002947"
"mw0003638310","ma0000002476"
"mw0003638310","ma0000005010"
"mw0003638310","ma0000002438"
"mw0003641063","ma0000011890"
"mw0003641063","ma0000011905"
"mw0003641063","ma0000004426"
"mw0003641063","ma0000004998"
"mw0003641063","ma0000012180"
"mw0003641063","ma0000004545"
"mw0003641063","ma0000012175"
"mw0003641063","ma0000002606"
"mw0003641063","ma0000004464"
"mw0003641063","ma0000011910"
"mw0003643561","ma0000002544"
"mw0003643561","ma0000002893"
"mw0003643561","ma0000002651"
"mw0003643561","ma0000012312"
"mw0003643561","ma0000013554"
"mw0003645238","ma0000002557"
"mw0003645238","ma0000012044"
"mw0003645238","ma0000012176"
"mw0003708530","ma0000012244"
"mw0003708530","ma0000012112"
"mw0003708530","ma0000012032"
"mw0003708530","ma0000002424"
"mw0003708530","ma0000002893"
"mw0003708549","ma0000012230"
"mw0003708549","ma0000004453"
"mw0003708549","ma0000012160"
"mw0003708549","ma0000004455"
"mw0003708562","ma0000011987"
"mw0003708562","ma0000002424"
"mw0003708562","ma0000002583"
"mw0003708562","ma0000012230"
"mw0003706861","ma0000002552"
"mw0003706861","ma0000002948"
"mw0003706932","ma0000002557"
"mw0003706932","ma0000002544"
"mw0003706932","ma0000004465"
"mw0003711736","ma0000012142"
"mw0003711736","ma0000011905"
"mw0003711736","ma0000002810"
"mw0003711736","ma0000011818"
"mw0003711736","ma0000002827"
"mw0003711736","ma0000012230"
"mw0003711736","ma0000002466"
"mw0003713103","ma0000011930"
"mw0003713103","ma0000005010"
"mw0003713103","ma0000012262"
"mw0003713103","ma0000002464"
"mw0003713103","ma0000004545"
"mw0003713103","ma0000012260"
"mw0003713103","ma0000012256"
"mw0003714794","ma0000013523"
"mw0003714794","ma0000012100"
"mw0003714794","ma0000012252"
"mw0003714794","ma0000012230"
"mw0003714794","ma0000012275"
"mw0003716070","ma0000013523"
"mw0003716070","ma0000002544"
"mw0003716070","ma0000013554"
"mw0003716070","ma0000012265"
"mw0003718331","ma0000012230"
"mw0003718331","ma0000002790"
"mw0003718331","ma0000002583"
"mw0003718331","ma0000012252"
"mw0003718331","ma0000004454"
"mw0003622323","ma0000012149"
"mw0003622323","ma0000012300"
"mw0003622323","ma0000004494"
"mw0003622323","ma0000012230"
"mw0003622812","ma0000011987"
"mw0003622812","ma0000005010"
"mw0003630779","ma0000004500"
"mw0003632114","ma0000011836"
"mw0003632114","ma0000002424"
"mw0003632114","ma0000002717"
"mw0003662325","ma0000002651"
"mw0003662325","ma0000002893"
"mw0003662325","ma0000012244"
"mw0003662325","ma0000013621"
"mw0003662325","ma0000004478"
"mw0003663159","ma0000004545"
"mw0003663159","ma0000011905"
"mw0003663159","ma0000002607"
"mw0003663429","ma0000012112"
"mw0003663429","ma0000004477"
"mw0003663429","ma0000011854"
"mw0003664231","ma0000004494"
"mw0003664231","ma0000012230"
"mw0003664231","ma0000002793"
"mw0003664587","ma0000012032"
"mw0003664587","ma0000012112"
"mw0003664587","ma0000002893"
"mw0003664587","ma0000004478"
"mw0003664587","ma0000011919"
"mw0003666344","ma0000004415"
"mw0003666344","ma0000002946"
"mw0003668160","ma0000004415"
"mw0003668160","ma0000002946"
"mw0003697072","ma0000004453"
"mw0003697072","ma0000012020"
"mw0003697072","ma0000012275"
"mw0003697072","ma0000002790"
"mw0003697072","ma0000012230"
"mw0003696150","ma0000012230"
"mw0003696150","ma0000012100"
"mw0003698131","ma0000004505"
"mw0003698131","ma0000004500"
"mw0003698131","ma0000012083"
"mw0003698285","ma0000012230"
"mw0003698285","ma0000004453"
"mw0003698285","ma0000012160"
"mw0003698285","ma0000004455"
"mw0003698285","ma0000002790"
"mw0003698285","ma0000004454"
"mw0003698556","ma0000012230"
"mw0003698556","ma0000004453"
"mw0003699160","ma0000002800"
"mw0003699160","ma0000004458"
"mw0003699160","ma0000002593"
"mw0003699160","ma0000012028"
"mw0003699160","ma0000012101"
"mw0003699160","ma0000012000"
"mw0003699269","ma0000002476"
"mw0003699269","ma0000005010"
"mw0003699269","ma0000011987"
"mw0003699269","ma0000002947"
"mw0003699269","ma0000004500"
"mw0003699862","ma0000012033"
"mw0003699862","ma0000012230"
"mw0003699862","ma0000004453"
"mw0003702828","ma0000012230"
"mw0003702828","ma0000012303"
"mw0003702828","ma0000004453"
"mw0003702828","ma0000002790"
"mw0003703772","ma0000004930"
"mw0003703772","ma0000012210"
"mw0003705630","ma0000012020"
"mw0003705630","ma0000012275"
"mw0003705630","ma0000012230"
"mw0003706089","ma0000002865"
"mw0003706089","ma0000011870"
"mw0003706089","ma0000002520"
"mw0003706089","ma0000004427"
"mw0003706089","ma0000002494"
"mw0003706089","ma0000002857"
"mw0003706089","ma0000002483"
"mw0003706089","ma0000005025"
"mw0003706089","ma0000002830"
"mw0003706089","ma0000012342"
"mw0003706089","ma0000005010"
"mw0003671315","ma0000012230"
"mw0003671315","ma0000004488"
"mw0003671315","ma0000012100"
"mw0003671315","ma0000004415"
"mw0003674616","ma0000002541"
"mw0003676803","ma0000002544"
"mw0003676803","ma0000002651"
"mw0003676803","ma0000013621"
"mw0003676803","ma0000012308"
"mw0003676828","ma0000005010"
"mw0003676828","ma0000011987"
"mw0003676828","ma0000012256"
"mw0003677445","ma0000012203"
"mw0003677445","ma0000002875"
"mw0003677445","ma0000011952"
"mw0003677449","ma0000012230"
"mw0003677449","ma0000004453"
"mw0003677605","ma0000002527"
"mw0003677605","ma0000002416"
"mw0003677605","ma0000012230"
"mw0003677605","ma0000002564"
"mw0003677605","ma0000002583"
"mw0003678479","ma0000012338"
"mw0003678479","ma0000004500"
"mw0003649900","ma0000013411"
"mw0003649900","ma0000012252"
"mw0003649900","ma0000011883"
"mw0003649900","ma0000012230"
"mw0003651511","ma0000012100"
"mw0003651511","ma0000004416"
"mw0003651511","ma0000004488"
"mw0003651511","ma0000012230"
"mw0003651511","ma0000012294"
"mw0003651845","ma0000012185"
"mw0003651845","ma0000004486"
"mw0003651845","ma0000002438"
"mw0003652079","ma0000005010"
"mw0003652079","ma0000012256"
"mw0003652079","ma0000004544"
"mw0003652079","ma0000002479"
"mw0003652079","ma0000012260"
"mw0003652079","ma0000002464"
"mw0003652453","ma0000004488"
"mw0003652453","ma0000012230"
"mw0003652453","ma0000004548"
"mw0003652453","ma0000004494"
"mw0003652453","ma0000004443"
"mw0003654139","ma0000004453"
"mw0003654139","ma0000012230"
"mw0003654176","ma0000012230"
"mw0003654176","ma0000004494"
"mw0003654176","ma0000012303"
"mw0003654176","ma0000012156"
"mw0003654176","ma0000004454"
"mw0003654613","ma0000012230"
"mw0003654613","ma0000012252"
"mw0003655911","ma0000004453"
"mw0003655911","ma0000002422"
"mw0003655911","ma0000012100"
"mw0003655911","ma0000012230"
"mw0003655972","ma0000012210"
"mw0003655972","ma0000002438"
"mw0003657052","ma0000013542"
"mw0003657052","ma0000002871"
"mw0003657052","ma0000013576"
"mw0003657555","ma0000002416"
"mw0003657555","ma0000002969"
"mw0003657555","ma0000002810"
"mw0003657555","ma0000002875"
"mw0003657555","ma0000011952"
"mw0003658199","ma0000013553"
"mw0003658199","ma0000002574"
"mw0003658199","ma0000011836"
"mw0003658199","ma0000002424"
"mw0003684697","ma0000012230"
"mw0003684697","ma0000004453"
"mw0003684697","ma0000002422"
"mw0003683835","ma0000012100"
"mw0003683835","ma0000004494"
"mw0003683835","ma0000012230"
"mw0003683289","ma0000011909"
"mw0003683289","ma0000012203"
"mw0003683289","ma0000002871"
"mw0003683289","ma0000013551"
"mw0003683289","ma0000002557"
"mw0003683849","ma0000012033"
"mw0003683849","ma0000004457"
"mw0003683849","ma0000012294"
"mw0003683292","ma0000012230"
"mw0003683292","ma0000004453"
"mw0003683970","ma0000004453"
"mw0003683970","ma0000012230"
"mw0003683970","ma0000004455"
"mw0003686469","ma0000011865"
"mw0003686469","ma0000012260"
"mw0003686469","ma0000002416"
"mw0003686469","ma0000002438"
"mw0003686469","ma0000002726"
"mw0003686469","ma0000002756"
"mw0003689388","ma0000012203"
"mw0003689388","ma0000002563"
"mw0003689388","ma0000012180"
"mw0003689388","ma0000002918"
"mw0003689388","ma0000013542"
"mw0003692567","ma0000002544"
"mw0003692567","ma0000012275"
"mw0003692567","ma0000012244"
"mw0003692567","ma0000004477"
"mw0003692567","ma0000002557"
"mw0003692567","ma0000004999"
"mw0003692759","ma0000013403"
"mw0003692759","ma0000013375"
"mw0003692759","ma0000011905"
"mw0003692759","ma0000011865"
"mw0003692759","ma0000011926"
"mw0003692759","ma0000002967"
"mw0003692759","ma0000002622"
"mw0003692759","ma0000005009"
"mw0003692783","ma0000013375"
"mw0003692783","ma0000012131"
"mw0003694087","ma0000004504"
"mw0003694087","ma0000012338"
"mw0003694621","ma0000012282"
"mw0003694621","ma0000004415"
"mw0003694621","ma0000012149"
"mw0003861718","ma0000004548"
"mw0003861718","ma0000002544"
"mw0003861718","ma0000002557"
"mw0003861718","ma0000004479"
"mw0003861718","ma0000012308"
"mw0003932920","ma0000012303"
"mw0003932920","ma0000012230"
"mw0003932920","ma0000004454"
"mw0003932920","ma0000012156"
"mw0003872022","ma0000004500"
"mw0003872022","ma0000012083"
"mw0003873157","ma0000013554"
"mw0003873157","ma0000012312"
"mw0003873157","ma0000002893"
"mw0003877033","ma0000013542"
"mw0003877033","ma0000002871"
"mw0003924536","ma0000012306"
"mw0003924536","ma0000012320"
"mw0003924536","ma0000002867"
"mw0003718659","ma0000002422"
"mw0003718659","ma0000012230"
"mw0003718659","ma0000012156"
"mw0003718659","ma0000004494"
"mw0003718659","ma0000012237"
"mw0003718820","ma0000002563"
"mw0003718820","ma0000011909"
"mw0003720047","ma0000004477"
"mw0003720047","ma0000012244"
"mw0003720047","ma0000002893"
"mw0003720047","ma0000002544"
"mw0003720047","ma0000011909"
"mw0003846450","ma0000011987"
"mw0003846450","ma0000011933"
"mw0003852217","ma0000012252"
"mw0003852217","ma0000011953"
"mw0003852217","ma0000012230"
"mw0003615903","ma0000012230"
"mw0003615903","ma0000004453"
"mw0003621220","ma0000012033"
"mw0003621220","ma0000011944"
"mw0003621220","ma0000002468"
"mw0003782518","ma0000004499"
"mw0003782518","ma0000004520"
"mw0003782518","ma0000011828"
"mw0003792474","ma0000013542"
"mw0003792474","ma0000013521"
"mw0003792474","ma0000005012"
"mw0003757650","ma0000012230"
"mw0003757650","ma0000004453"
"mw0003757650","ma0000002583"
"mw0003757650","ma0000002408"
"mw0003757650","ma0000012156"
"mw0003760579","ma0000004509"
"mw0003760647","ma0000004500"
"mw0003760647","ma0000004520"
"mw0003765310","ma0000004512"
"mw0003768585","ma0000012230"
"mw0003768585","ma0000002641"
"mw0003768585","ma0000012023"
"mw0003769133","ma0000004500"
"mw0003773574","ma0000004509"
"mw0003773574","ma0000012083"
"mw0003773626","ma0000011828"
"mw0003776493","ma0000012169"
"mw0003776493","ma0000011907"
"mw0003776493","ma0000004489"
"mw0003776493","ma0000011918"
"mw0003776783","ma0000004500"
"mw0003776783","ma0000004520"
"mw0003778676","ma0000004930"
"mw0003778676","ma0000004499"
"mw0003779278","ma0000002946"
"mw0003779278","ma0000002949"
"mw0003779278","ma0000004416"
"mw0003781821","ma0000002651"
"mw0003781821","ma0000002544"
"mw0003781821","ma0000002551"
"mw0003781821","ma0000002893"
"mw0003781821","ma0000012013"
"mw0003795338","ma0000012338"
"mw0003797441","ma0000004545"
"mw0003797441","ma0000012142"
"mw0003797441","ma0000002860"
"mw0003797441","ma0000012131"
"mw0003797441","ma0000002606"
"mw0003797441","ma0000011906"
"mw0003798908","ma0000004512"
"mw0003802435","ma0000011907"
"mw0003802435","ma0000012169"
"mw0003802435","ma0000004548"
"mw0003802435","ma0000012254"
"mw0003804648","ma0000002946"
"mw0003804648","ma0000004488"
"mw0003804648","ma0000012268"
"mw0003804648","ma0000004416"
"mw0003804648","ma0000004415"
"mw0003804648","ma0000012254"
"mw0003804648","ma0000012230"
"mw0003804717","ma0000011828"
"mw0003804717","ma0000012315"
"mw0003806086","ma0000004548"
"mw0003806086","ma0000012254"
"mw0003813521","ma0000004500"
"mw0003813550","ma0000012291"
"mw0003818334","ma0000012252"
"mw0003818334","ma0000011953"
"mw0003818334","ma0000002422"
"mw0003818334","ma0000012230"
"mw0003820457","ma0000004509"
"mw0003747420","ma0000004501"
"mw0003747420","ma0000012338"
"mw0003747420","ma0000012291"
"mw0003749020","ma0000012244"
"mw0003749020","ma0000002893"
"mw0003749020","ma0000002651"
"mw0003749020","ma0000012279"
"mw0003749020","ma0000005003"
"mw0003749020","ma0000002544"
"mw0003749275","ma0000013641"
"mw0003749275","ma0000013639"
"mw0003749275","ma0000011907"
"mw0003749275","ma0000012169"
"mw0003749275","ma0000004548"
"mw0003749275","ma0000005012"
"mw0003756549","ma0000011828"
"mw0003739738","ma0000004494"
"mw0003739738","ma0000012230"
"mw0003739738","ma0000012149"
"mw0003737996","ma0000011828"
"mw0003737996","ma0000012338"
"mw0003741208","ma0000012100"
"mw0003741208","ma0000012230"
"mw0003741208","ma0000004415"
"mw0003741208","ma0000012294"
"mw0003738293","ma0000012275"
"mw0003738293","ma0000002887"
"mw0003738293","ma0000012020"
"mw0003738293","ma0000012230"
"mw0003738298","ma0000004488"
"mw0003738298","ma0000012003"
"mw0003738298","ma0000012230"
"mw0003744849","ma0000012268"
"mw0003744849","ma0000012203"
"mw0003744849","ma0000011953"
"mw0003744849","ma0000012096"
"mw0003744870","ma0000004548"
"mw0003744870","ma0000012254"
"mw0003744870","ma0000004488"
"mw0003744870","ma0000012268"
"mw0003744870","ma0000012230"
"mw0003721458","ma0000004500"
"mw0003721597","ma0000011828"
"mw0003725449","ma0000002874"
"mw0003725449","ma0000002721"
"mw0003725449","ma0000004547"
"mw0003725573","ma0000004512"
"mw0003723101","ma0000004499"
"mw0003723113","ma0000011828"
"mw0003729480","ma0000012268"
"mw0003729480","ma0000012230"
"mw0003729480","ma0000004443"
"mw0003732547","ma0000004453"
"mw0003732547","ma0000012020"
"mw0003732547","ma0000012275"
"mw0003732547","ma0000012230"
"mw0003823331","ma0000004509"
"mw0003823355","ma0000012338"
"mw0003823363","ma0000012338"
"mw0003824450","ma0000004500"
"mw0003826967","ma0000004500"
"mw0003826967","ma0000004507"
"mw0003826967","ma0000012083"
"mw0003826967","ma0000012126"
"mw0003829408","ma0000004509"
"mw0003829410","ma0000004500"
"mw0003829410","ma0000012291"
"mw0003829413","ma0000004509"
"mw0003636686","ma0000004500"
"mw0003636708","ma0000004499"
"mw0003636708","ma0000004520"
"mw0003637666","ma0000004500"
"mw0003643198","ma0000011987"
"mw0003643198","ma0000005010"
"mw0003643198","ma0000002947"
"mw0003711491","ma0000002871"
"mw0003711491","ma0000013542"
"mw0003711491","ma0000011937"
"mw0003711491","ma0000013576"
"mw0003711491","ma0000002918"
"mw0003713860","ma0000004500"
"mw0003713893","ma0000012338"
"mw0003715261","ma0000004500"
"mw0003715334","ma0000004500"
"mw0003718261","ma0000004500"
"mw0003624791","ma0000004520"
"mw0003624795","ma0000004500"
"mw0003629848","ma0000012020"
"mw0003629848","ma0000004453"
"mw0003629848","ma0000012230"
"mw0003632314","ma0000012095"
"mw0003632314","ma0000004494"
"mw0003632314","ma0000012230"
"mw0003632531","ma0000012338"
"mw0003660804","ma0000004509"
"mw0003658974","ma0000011828"
"mw0003660448","ma0000004520"
"mw0003662021","ma0000011883"
"mw0003662021","ma0000013411"
"mw0003662021","ma0000012230"
"mw0003662021","ma0000012275"
"mw0003662021","ma0000004494"
"mw0003662021","ma0000002544"
"mw0003662347","ma0000004500"
"mw0003663505","ma0000004509"
"mw0003666364","ma0000013651"
"mw0003666364","ma0000012230"
"mw0003666364","ma0000013523"
"mw0003666364","ma0000012100"
"mw0003666364","ma0000012254"
"mw0003694984","ma0000004500"
"mw0003694984","ma0000004504"
"mw0003694984","ma0000012338"
"mw0003697083","ma0000012230"
"mw0003697083","ma0000004453"
"mw0003697083","ma0000012100"
"mw0003697083","ma0000012063"
"mw0003697650","ma0000002871"
"mw0003697650","ma0000013542"
"mw0003697650","ma0000013576"
"mw0003697650","ma0000011937"
"mw0003699586","ma0000012230"
"mw0003699586","ma0000004488"
"mw0003699586","ma0000012100"
"mw0003699586","ma0000012268"
"mw0003699586","ma0000004415"
"mw0003700706","ma0000002969"
"mw0003700706","ma0000012254"
"mw0003700706","ma0000004999"
"mw0003702365","ma0000013523"
"mw0003702365","ma0000012254"
"mw0003702365","ma0000012268"
"mw0003702365","ma0000004488"
"mw0003702365","ma0000012230"
"mw0003676959","ma0000012230"
