"album_id","theme_id"
"mw0003866012","ma0000005066"
"mw0003866012","ma0000006305"
"mw0003866012","ma0000006318"
"mw0003866012","ma0000005075"
"mw0003866012","ma0000005086"
"mw0003866012","ma0000006312"
"mw0003868774",NA
"mw0003872773",NA
"mw0003872892",NA
"mw0003874822","ma0000005076"
"mw0003874822","ma0000006312"
"mw0003874822","ma0000006311"
"mw0003874822","ma0000005100"
"mw0003874822","ma0000004281"
"mw0003874822","ma0000005123"
"mw0003874822","ma0000006314"
"mw0003874822","ma0000006297"
"mw0003874822","ma0000005082"
"mw0003874822","ma0000005124"
"mw0003876667",NA
"mw0003877426",NA
"mw0003894626",NA
"mw0003894714",NA
"mw0003894733",NA
"mw0003897503",NA
"mw0003903551",NA
"mw0003917465",NA
"mw0003833869","ma0000006299"
"mw0003833869","ma0000006335"
"mw0003835743",NA
"mw0003838939",NA
"mw0003843228",NA
"mw0003719424",NA
"mw0003718813",NA
"mw0003850280",NA
"mw0003945999","ma0000005036"
"mw0003945999","ma0000005112"
"mw0003945999","ma0000013591"
"mw0003945999","ma0000004250"
"mw0003945999","ma0000005118"
"mw0003945999","ma0000013572"
"mw0003945999","ma0000004247"
"mw0003945999","ma0000006328"
"mw0003945999","ma0000005031"
"mw0003945999","ma0000005065"
"mw0003617672","ma0000006299"
"mw0003617672","ma0000005030"
"mw0003617672","ma0000005045"
"mw0003617672","ma0000005093"
"mw0003617672","ma0000006316"
"mw0003617672","ma0000005105"
"mw0003617890","ma0000006324"
"mw0003617890","ma0000005042"
"mw0003617890","ma0000005082"
"mw0003617890","ma0000006327"
"mw0003617890","ma0000005051"
"mw0003617890","ma0000006282"
"mw0003617890","ma0000006328"
"mw0003617890","ma0000005146"
"mw0003617890","ma0000005066"
"mw0003617890","ma0000013548"
"mw0003617890","ma0000004249"
"mw0003617890","ma0000005063"
"mw0003617890","ma0000006292"
"mw0003617890","ma0000006297"
"mw0003617890","ma0000004263"
"mw0003618434","ma0000005045"
"mw0003618434","ma0000005057"
"mw0003618434","ma0000006299"
"mw0003618434","ma0000005055"
"mw0003618434","ma0000005093"
"mw0003618434","ma0000004251"
"mw0003618434","ma0000006315"
"mw0003618434","ma0000004268"
"mw0003604715","ma0000005099"
"mw0003604715","ma0000006282"
"mw0003604715","ma0000006297"
"mw0003604715","ma0000006315"
"mw0003604715","ma0000006329"
"mw0003604715","ma0000004272"
"mw0003608522","ma0000006321"
"mw0003608522","ma0000005052"
"mw0003608522","ma0000006316"
"mw0003793770","ma0000013565"
"mw0003793770","ma0000005103"
"mw0003793770","ma0000006299"
"mw0003793770","ma0000006318"
"mw0003793770","ma0000006321"
"mw0003793770","ma0000006276"
"mw0003793770","ma0000013563"
"mw0003757486","ma0000005047"
"mw0003757486","ma0000006321"
"mw0003757486","ma0000006327"
"mw0003757486","ma0000006311"
"mw0003757486","ma0000006299"
"mw0003757486","ma0000004264"
"mw0003763309","ma0000006316"
"mw0003763309","ma0000005097"
"mw0003763309","ma0000004251"
"mw0003763309","ma0000005086"
"mw0003763309","ma0000005047"
"mw0003763309","ma0000005082"
"mw0003763309","ma0000005058"
"mw0003773220","ma0000005097"
"mw0003773220","ma0000006324"
"mw0003773220","ma0000005047"
"mw0003773220","ma0000006311"
"mw0003773220","ma0000005105"
"mw0003773220","ma0000006317"
"mw0003798156","ma0000006317"
"mw0003798156","ma0000006316"
"mw0003798156","ma0000013548"
"mw0003798156","ma0000005097"
"mw0003798156","ma0000005076"
"mw0003798156","ma0000006311"
"mw0003798156","ma0000005082"
"mw0003798156","ma0000006318"
"mw0003798156","ma0000004267"
"mw0003806110","ma0000006314"
"mw0003806110","ma0000006270"
"mw0003806110","ma0000006316"
"mw0003806110","ma0000005111"
"mw0003806110","ma0000005119"
"mw0003806110","ma0000004266"
"mw0003806110","ma0000006276"
"mw0003806110","ma0000005103"
"mw0003806110","ma0000004281"
"mw0003806110","ma0000005034"
"mw0003806110","ma0000006277"
"mw0003809915","ma0000005036"
"mw0003809915","ma0000005057"
"mw0003809915","ma0000004247"
"mw0003809915","ma0000005048"
"mw0003809915","ma0000004254"
"mw0003809915","ma0000005112"
"mw0003809915","ma0000005118"
"mw0003809915","ma0000006335"
"mw0003809915","ma0000006297"
"mw0003809915","ma0000005097"
"mw0003751799","ma0000006318"
"mw0003751799","ma0000005045"
"mw0003751799","ma0000005057"
"mw0003751799","ma0000013559"
"mw0003751799","ma0000006316"
"mw0003751799","ma0000013548"
"mw0003751799","ma0000005093"
"mw0003751799","ma0000005106"
"mw0003751799","ma0000005047"
"mw0003751799","ma0000005062"
"mw0003751799","ma0000005146"
"mw0003751799","ma0000005069"
"mw0003751799","ma0000005086"
"mw0003751799","ma0000006313"
"mw0003751799","ma0000005079"
"mw0003753027","ma0000006311"
"mw0003753027","ma0000006318"
"mw0003753027","ma0000005097"
"mw0003753027","ma0000005065"
"mw0003753027","ma0000006316"
"mw0003753027","ma0000006313"
"mw0003753027","ma0000005115"
"mw0003754761","ma0000005051"
"mw0003754761","ma0000006297"
"mw0003754761","ma0000004272"
"mw0003754761","ma0000013569"
"mw0003754761","ma0000005066"
"mw0003754761","ma0000004282"
"mw0003754761","ma0000006327"
"mw0003754761","ma0000006324"
"mw0003756392","ma0000005057"
"mw0003756392","ma0000006318"
"mw0003756392","ma0000005086"
"mw0003756392","ma0000006316"
"mw0003756392","ma0000005097"
"mw0003756392","ma0000005076"
"mw0003756392","ma0000006321"
"mw0003635907","ma0000005057"
"mw0003635907","ma0000006316"
"mw0003635907","ma0000005054"
"mw0003635907","ma0000004267"
"mw0003635907","ma0000005119"
"mw0003636397","ma0000013564"
"mw0003636397","ma0000006321"
"mw0003636397","ma0000006335"
"mw0003636397","ma0000006332"
"mw0003636397","ma0000005633"
"mw0003636397","ma0000005103"
"mw0003710260","ma0000005107"
"mw0003710260","ma0000004272"
"mw0003710260","ma0000004281"
"mw0003710260","ma0000005086"
"mw0003710260","ma0000005097"
"mw0003710260","ma0000004287"
"mw0003714236","ma0000005579"
"mw0003714236","ma0000006282"
"mw0003714236","ma0000005099"
"mw0003714236","ma0000006324"
"mw0003714236","ma0000006328"
"mw0003714236","ma0000006291"
"mw0003714236","ma0000005658"
"mw0003714236","ma0000005030"
"mw0003714236","ma0000006295"
"mw0003714236","ma0000006275"
"mw0003714236","ma0000004272"
"mw0003717397","ma0000005097"
"mw0003717397","ma0000005047"
"mw0003717397","ma0000004264"
"mw0003717397","ma0000006318"
"mw0003717397","ma0000006316"
"mw0003717397","ma0000004246"
"mw0003717935","ma0000006332"
"mw0003717935","ma0000006327"
"mw0003717935","ma0000006321"
"mw0003717935","ma0000006299"
"mw0003717935","ma0000006311"
"mw0003717935","ma0000006335"
"mw0003717935","ma0000004247"
"mw0003718086","ma0000006316"
"mw0003718086","ma0000013567"
"mw0003718086","ma0000006318"
"mw0003718086","ma0000004264"
"mw0003718086","ma0000006315"
"mw0003718086","ma0000006327"
"mw0003718086","ma0000006273"
"mw0003718086","ma0000013559"
"mw0003661069","ma0000005097"
"mw0003661069","ma0000004246"
"mw0003661069","ma0000006327"
"mw0003661069","ma0000005054"
"mw0003661069","ma0000006315"
"mw0003661069","ma0000005146"
"mw0003661069","ma0000005073"
"mw0003662785","ma0000013591"
"mw0003662785","ma0000006270"
"mw0003662785","ma0000005097"
"mw0003662785","ma0000006327"
"mw0003662785","ma0000006311"
"mw0003662785","ma0000006318"
"mw0003662785","ma0000005113"
"mw0003662785","ma0000004245"
"mw0003662785","ma0000004248"
"mw0003662785","ma0000006297"
"mw0003662785","ma0000005106"
"mw0003662785","ma0000004287"
"mw0003666347","ma0000006327"
"mw0003666347","ma0000006311"
"mw0003666347","ma0000006318"
"mw0003666347","ma0000006316"
"mw0003666347","ma0000006273"
"mw0003666347","ma0000006299"
"mw0003666347","ma0000005096"
"mw0003667598","ma0000006282"
"mw0003667598","ma0000005051"
"mw0003667598","ma0000006297"
"mw0003667598","ma0000006318"
"mw0003667598","ma0000005633"
"mw0003667598","ma0000005063"
"mw0003667598","ma0000006291"
"mw0003667598","ma0000006281"
"mw0003694961","ma0000005146"
"mw0003694961","ma0000006291"
"mw0003694961","ma0000006297"
"mw0003694961","ma0000006328"
"mw0003694961","ma0000005063"
"mw0003694961","ma0000006315"
"mw0003694961","ma0000006308"
"mw0003694961","ma0000005093"
"mw0003694961","ma0000006292"
"mw0003697993","ma0000006299"
"mw0003697993","ma0000006321"
"mw0003697993","ma0000006313"
"mw0003697993","ma0000006314"
"mw0003697993","ma0000006329"
"mw0003698576","ma0000005047"
"mw0003698576","ma0000005097"
"mw0003698576","ma0000005055"
"mw0003698576","ma0000006299"
"mw0003698576","ma0000004264"
"mw0003698589","ma0000006299"
"mw0003698589","ma0000006321"
"mw0003698589","ma0000006316"
"mw0003698589","ma0000006327"
"mw0003698589","ma0000013559"
"mw0003698589","ma0000004267"
"mw0003698589","ma0000005043"
"mw0003705577","ma0000005111"
"mw0003705577","ma0000006276"
"mw0003705577","ma0000006318"
"mw0003705577","ma0000005055"
"mw0003705577","ma0000006299"
"mw0003705577","ma0000005096"
"mw0003705794","ma0000005031"
"mw0003705794","ma0000005085"
"mw0003705794","ma0000006269"
"mw0003705794","ma0000006318"
"mw0003705794","ma0000004264"
"mw0003705794","ma0000005097"
"mw0003705794","ma0000004250"
"mw0003705794","ma0000013571"
"mw0003705794","ma0000006311"
"mw0003705794","ma0000006316"
"mw0003705794","ma0000013591"
"mw0003705794","ma0000005052"
"mw0003705794","ma0000005053"
"mw0003705794","ma0000004246"
"mw0003705794","ma0000013573"
"mw0003705794","ma0000005096"
"mw0003705794","ma0000004274"
"mw0003705794","ma0000005109"
"mw0003705794","ma0000005115"
"mw0003705794","ma0000004254"
"mw0003705794","ma0000005093"
"mw0003705794","ma0000005114"
"mw0003705794","ma0000006291"
"mw0003677456","ma0000004247"
"mw0003677456","ma0000013549"
"mw0003677456","ma0000006297"
"mw0003677456","ma0000005089"
"mw0003677456","ma0000006328"
"mw0003677456","ma0000005112"
"mw0003677456","ma0000004272"
"mw0003677456","ma0000006315"
"mw0003678049","ma0000005057"
"mw0003678049","ma0000006291"
"mw0003678049","ma0000006282"
"mw0003678049","ma0000004252"
"mw0003680088","ma0000006324"
"mw0003680088","ma0000005625"
"mw0003680088","ma0000006316"
"mw0003680088","ma0000005097"
"mw0003680088","ma0000006325"
"mw0003680088","ma0000006318"
"mw0003680088","ma0000006321"
"mw0003680088","ma0000005047"
"mw0003680088","ma0000004251"
"mw0003680088","ma0000006297"
"mw0003680088","ma0000005076"
"mw0003680088","ma0000006276"
"mw0003680088","ma0000005114"
"mw0003680088","ma0000006299"
"mw0003680088","ma0000005096"
"mw0003680088","ma0000004255"
"mw0003680088","ma0000006282"
"mw0003652448","ma0000005042"
"mw0003652448","ma0000006335"
"mw0003652448","ma0000005075"
"mw0003652448","ma0000006323"
"mw0003652448","ma0000005063"
"mw0003652448","ma0000005051"
"mw0003652448","ma0000006299"
"mw0003683290","ma0000004251"
"mw0003683290","ma0000005047"
"mw0003683290","ma0000006282"
"mw0003683290","ma0000006318"
"mw0003683290","ma0000006316"
"mw0003683290","ma0000005116"
"mw0003683290","ma0000006327"
"mw0003685096",NA
"mw0003686386","ma0000004267"
"mw0003686386","ma0000013567"
"mw0003686386","ma0000004281"
"mw0003686386","ma0000006270"
"mw0003686386","ma0000005146"
"mw0003686386","ma0000013548"
"mw0003690734","ma0000005097"
"mw0003690734","ma0000006270"
"mw0003690734","ma0000006311"
"mw0003690734","ma0000005047"
"mw0003690734","ma0000006316"
"mw0003690734","ma0000004281"
"mw0003690734","ma0000005054"
"mw0003899772","ma0000005043"
"mw0003899772","ma0000005042"
"mw0003899772","ma0000004279"
"mw0003899772","ma0000006282"
"mw0003899772","ma0000005086"
"mw0003899772","ma0000006325"
"mw0003899772","ma0000006297"
"mw0003833674","ma0000006291"
"mw0003833674","ma0000006289"
"mw0003833674","ma0000006330"
"mw0003833674","ma0000006297"
"mw0003833674","ma0000006314"
"mw0003833674","ma0000006316"
"mw0003833674","ma0000006333"
"mw0003833674","ma0000006282"
"mw0003833674","ma0000004272"
"mw0003995855",NA
"mw0003995857",NA
"mw0003954380",NA
"mw0003979453",NA
"mw0003608529",NA
"mw0003785326",NA
"mw0003786048",NA
"mw0003787916",NA
"mw0003792546","ma0000006328"
"mw0003792546","ma0000006322"
"mw0003792546","ma0000005107"
"mw0003792546","ma0000005633"
"mw0003792546","ma0000005579"
"mw0003792546","ma0000006292"
"mw0003792546","ma0000006308"
"mw0003792546","ma0000005090"
"mw0003792546","ma0000004272"
"mw0003792546","ma0000006269"
"mw0003792546","ma0000004276"
"mw0003792546","ma0000006315"
"mw0003792546","ma0000005097"
"mw0003758906",NA
"mw0003760006",NA
"mw0003760034",NA
"mw0003760044",NA
"mw0003758051",NA
"mw0003760549",NA
"mw0003694985",NA
"mw0003700705","ma0000005034"
"mw0003700705","ma0000006314"
"mw0003700705","ma0000006317"
"mw0003700705","ma0000006310"
"mw0003700705","ma0000006325"
"mw0003652507","ma0000005579"
"mw0003652507","ma0000006292"
"mw0003652507","ma0000006270"
"mw0003652507","ma0000006282"
"mw0003652507","ma0000005066"
"mw0003652507","ma0000013573"
"mw0003652507","ma0000006273"
"mw0003652507","ma0000005099"
"mw0003652507","ma0000006327"
"mw0003652507","ma0000006330"
"mw0003652507","ma0000005075"
"mw0003683935","ma0000013572"
"mw0003683935","ma0000013569"
"mw0003683935","ma0000004264"
"mw0003683935","ma0000006316"
"mw0003683935","ma0000004280"
"mw0003683935","ma0000006324"
"mw0003683935","ma0000005036"
"mw0003683935","ma0000006325"
"mw0003683935","ma0000005053"
"mw0003683935","ma0000005579"
"mw0003683935","ma0000006273"
"mw0003683935","ma0000005069"
"mw0003683935","ma0000006318"
"mw0003683935","ma0000005098"
"mw0003683935","ma0000005047"
"mw0003683935","ma0000006327"
"mw0003683935","ma0000006292"
"mw0003683935","ma0000006321"
"mw0003683935","ma0000005065"
"mw0003683935","ma0000006322"
"mw0003683935","ma0000005086"
"mw0003683935","ma0000005097"
"mw0003683935","ma0000005100"
"mw0003683935","ma0000005059"
"mw0003683935","ma0000006299"
"mw0003683935","ma0000006317"
"mw0003683935","ma0000013573"
"mw0003683935","ma0000005082"
"mw0003683935","ma0000004268"
"mw0003683935","ma0000004252"
"mw0003683935","ma0000004254"
"mw0003683935","ma0000006311"
"mw0003683935","ma0000004246"
"mw0003683935","ma0000005111"
"mw0003683935","ma0000006335"
"mw0003683935","ma0000005058"
"mw0003833672","ma0000006299"
"mw0003833672","ma0000006315"
"mw0003833672","ma0000006335"
"mw0003833672","ma0000006322"
"mw0003609815","ma0000006324"
"mw0003609815","ma0000005045"
"mw0003609815","ma0000013572"
"mw0003609815","ma0000005579"
"mw0003609815","ma0000006273"
"mw0003609815","ma0000005069"
"mw0003763547","ma0000005042"
"mw0003763547","ma0000006282"
"mw0003763547","ma0000004263"
"mw0003763547","ma0000006299"
"mw0003763547","ma0000005123"
"mw0003763547","ma0000005063"
"mw0003763547","ma0000006314"
"mw0003763547","ma0000004272"
"mw0003764672","ma0000006335"
"mw0003764672","ma0000005085"
"mw0003764672","ma0000013572"
"mw0003764672","ma0000006299"
"mw0003764672","ma0000005070"
"mw0003764672","ma0000004250"
"mw0003764672","ma0000005092"
"mw0003777893","ma0000005031"
"mw0003777893","ma0000006316"
"mw0003777893","ma0000006269"
"mw0003777893","ma0000005085"
"mw0003777893","ma0000006328"
"mw0003777893","ma0000006335"
"mw0003777893","ma0000005097"
"mw0003777893","ma0000013591"
"mw0003777893","ma0000005036"
"mw0003777893","ma0000013572"
"mw0003777893","ma0000005053"
"mw0003777893","ma0000005065"
"mw0003777893","ma0000005032"
"mw0003777893","ma0000005052"
"mw0003777893","ma0000005060"
"mw0003777893","ma0000004251"
"mw0003777893","ma0000005123"
"mw0003777893","ma0000013571"
"mw0003777893","ma0000013574"
"mw0003777893","ma0000004248"
"mw0003733612","ma0000005045"
"mw0003733612","ma0000005069"
"mw0003733612","ma0000013591"
"mw0003733612","ma0000006305"
"mw0003738224","ma0000005036"
"mw0003738224","ma0000006321"
"mw0003738224","ma0000005093"
"mw0003738224","ma0000005045"
"mw0003738224","ma0000005123"
"mw0003738224","ma0000005579"
"mw0003738224","ma0000006299"
"mw0003738224","ma0000006323"
"mw0003738224","ma0000006311"
"mw0003738224","ma0000006318"
"mw0003738224","ma0000004264"
"mw0003738224","ma0000005047"
"mw0003738224","ma0000006297"
"mw0003738224","ma0000006317"
"mw0003738224","ma0000006335"
"mw0003738224","ma0000006316"
"mw0003734248","ma0000006329"
"mw0003734248","ma0000006288"
"mw0003734248","ma0000006297"
"mw0003734248","ma0000006321"
"mw0003734248","ma0000006333"
"mw0003734248","ma0000006310"
"mw0003734248","ma0000006281"
"mw0003734248","ma0000004255"
"mw0003734248","ma0000006325"
"mw0003734248","ma0000013570"
"mw0003734248","ma0000006316"
"mw0003734248","ma0000006289"
"mw0003734248","ma0000006273"
"mw0003734248","ma0000006299"
"mw0003734263","ma0000006328"
"mw0003734263","ma0000006308"
"mw0003734263","ma0000006321"
"mw0003734263","ma0000006316"
"mw0003734263","ma0000005097"
"mw0003734263","ma0000013572"
"mw0003734263","ma0000005063"
"mw0003734263","ma0000004272"
"mw0003734263","ma0000005579"
"mw0003734263","ma0000006297"
"mw0003734263","ma0000006325"
"mw0003734263","ma0000006311"
"mw0003734263","ma0000006323"
"mw0003824413","ma0000005579"
"mw0003824413","ma0000005063"
"mw0003824413","ma0000006335"
"mw0003824413","ma0000005093"
"mw0003824413","ma0000006323"
"mw0003824413","ma0000006315"
"mw0003824413","ma0000005045"
"mw0003824413","ma0000006269"
"mw0003824413","ma0000005051"
"mw0003824413","ma0000006322"
"mw0003824413","ma0000005095"
"mw0003824413","ma0000006324"
"mw0003824413","ma0000004272"
"mw0003824413","ma0000005123"
"mw0003824413","ma0000005124"
"mw0003824413","ma0000006328"
"mw0003824413","ma0000006292"
"mw0003831424","ma0000006269"
"mw0003831424","ma0000005059"
"mw0003831424","ma0000005051"
"mw0003831424","ma0000004287"
"mw0003831424","ma0000005633"
"mw0003831424","ma0000006329"
"mw0003626128","ma0000006299"
"mw0003626128","ma0000006321"
"mw0003626128","ma0000006332"
"mw0003626128","ma0000006311"
"mw0003626128","ma0000006318"
"mw0003626128","ma0000004272"
"mw0003626128","ma0000005030"
"mw0003626128","ma0000004248"
"mw0003626128","ma0000005096"
"mw0003626128","ma0000006316"
"mw0003626128","ma0000006308"
"mw0003626128","ma0000006328"
"mw0003626128","ma0000005060"
"mw0003626128","ma0000004246"
"mw0003570059","ma0000005031"
"mw0003570059","ma0000006269"
"mw0003570059","ma0000004251"
"mw0003570059","ma0000005065"
"mw0003570059","ma0000005085"
"mw0003570059","ma0000005052"
"mw0003570059","ma0000005060"
"mw0003570059","ma0000006318"
"mw0003570059","ma0000006321"
"mw0003570059","ma0000004248"
"mw0003570059","ma0000005054"
"mw0003570059","ma0000006311"
"mw0003570059","ma0000004274"
"mw0003570059","ma0000005097"
"mw0003570059","ma0000005105"
"mw0003570059","ma0000006278"
"mw0003570059","ma0000005032"
"mw0003570059","ma0000013574"
"mw0003570059","ma0000004246"
"mw0003570059","ma0000006316"
"mw0003570059","ma0000005098"
"mw0003570059","ma0000005118"
"mw0003570059","ma0000005045"
"mw0003570059","ma0000006322"
"mw0003696107","ma0000006297"
"mw0003696107","ma0000004245"
"mw0003696107","ma0000006327"
"mw0003696107","ma0000006325"
"mw0003696107","ma0000006320"
"mw0003696107","ma0000005579"
"mw0003696107","ma0000006318"
"mw0003696107","ma0000006316"
"mw0003696107","ma0000006314"
"mw0003696107","ma0000004281"
"mw0003696107","ma0000005096"
"mw0003696107","ma0000006313"
"mw0003696107","ma0000006299"
"mw0003696107","ma0000006326"
"mw0003677179","ma0000005112"
"mw0003677179","ma0000006318"
"mw0003677179","ma0000005090"
"mw0003677179","ma0000005118"
"mw0003677179","ma0000006328"
"mw0003654150","ma0000006316"
"mw0003654150","ma0000005057"
"mw0003654150","ma0000006318"
"mw0003654150","ma0000005097"
"mw0003910843","ma0000005053"
"mw0003910843","ma0000005057"
"mw0003910843","ma0000005068"
"mw0003910843","ma0000006318"
"mw0003910843","ma0000005075"
"mw0003910843","ma0000006316"
"mw0003910843","ma0000005097"
"mw0003910843","ma0000005123"
"mw0003910843","ma0000013572"
"mw0003910843","ma0000006305"
"mw0003910843","ma0000005093"
"mw0003910843","ma0000013591"
"mw0003910843","ma0000005036"
"mw0003910843","ma0000006269"
"mw0003910843","ma0000005579"
"mw0003910843","ma0000005069"
"mw0003910843","ma0000013573"
"mw0003910843","ma0000005106"
"mw0003910843","ma0000004255"
"mw0003910843","ma0000013548"
"mw0003910843","ma0000006277"
"mw0003910843","ma0000005085"
"mw0003910843","ma0000006324"
"mw0003910843","ma0000013574"
"mw0003910843","ma0000004251"
"mw0003910843","ma0000005109"
"mw0003910843","ma0000005047"
"mw0003910843","ma0000005060"
"mw0003910843","ma0000005099"
"mw0003910843","ma0000006306"
"mw0003745132",NA
"mw0003747280","ma0000004276"
"mw0003747280","ma0000004248"
"mw0003747280","ma0000006321"
"mw0003747280","ma0000005076"
"mw0003747280","ma0000006312"
"mw0003747280","ma0000006311"
"mw0003747280","ma0000006318"
"mw0003747280","ma0000005086"
"mw0003747280","ma0000005097"
"mw0003743557","ma0000006324"
"mw0003743557","ma0000005067"
"mw0003743557","ma0000006299"
"mw0003743557","ma0000006335"
"mw0003743557","ma0000004267"
"mw0003707339",NA
"mw0003660895","ma0000006299"
"mw0003660895","ma0000006324"
"mw0003660895","ma0000005098"
"mw0003660895","ma0000006281"
"mw0003660895","ma0000006335"
"mw0003660895","ma0000006313"
"mw0003660895","ma0000005045"
"mw0003660895","ma0000004247"
"mw0003660895","ma0000006333"
"mw0003660895","ma0000006318"
"mw0003660895","ma0000006321"
"mw0003660895","ma0000006316"
"mw0003658971",NA
"mw0003606931",NA
"mw0003769503",NA
"mw0003800090","ma0000004248"
"mw0003800090","ma0000004251"
"mw0003800090","ma0000006311"
"mw0003800090","ma0000004246"
"mw0003800090","ma0000004264"
"mw0003800090","ma0000005065"
"mw0003800090","ma0000005097"
"mw0003800090","ma0000005052"
"mw0003800090","ma0000006318"
"mw0003800090","ma0000006313"
"mw0003800090","ma0000006321"
"mw0003800090","ma0000006276"
"mw0003800090","ma0000005109"
"mw0003800090","ma0000006332"
"mw0003800090","ma0000005105"
"mw0003800090","ma0000005047"
"mw0003804851",NA
"mw0003751958","ma0000006327"
"mw0003751958","ma0000005043"
"mw0003751958","ma0000006284"
"mw0003751958","ma0000006283"
"mw0003751958","ma0000006325"
"mw0003751958","ma0000013548"
"mw0003751958","ma0000004285"
"mw0003751958","ma0000006273"
"mw0003751958","ma0000005079"
"mw0003751958","ma0000006314"
"mw0003751958","ma0000006329"
"mw0003751958","ma0000005078"
"mw0003828144","ma0000006282"
"mw0003828144","ma0000005112"
"mw0003828144","ma0000013549"
"mw0003828144","ma0000006276"
"mw0003828144","ma0000005107"
"mw0003828144","ma0000004247"
"mw0003828144","ma0000005633"
"mw0003828144","ma0000004254"
"mw0003828144","ma0000006291"
"mw0003828144","ma0000004272"
"mw0003828144","ma0000006308"
"mw0003828144","ma0000006328"
"mw0003828144","ma0000004252"
"mw0003828144","ma0000006322"
"mw0003828144","ma0000005041"
"mw0003713861",NA
"mw0003625779",NA
"mw0003690152","ma0000006316"
"mw0003690152","ma0000006310"
"mw0003690152","ma0000006318"
"mw0003833405","ma0000005111"
"mw0003833405","ma0000006325"
"mw0003833405","ma0000006270"
"mw0003833405","ma0000006318"
"mw0003833405","ma0000006316"
"mw0003833405","ma0000013567"
"mw0003833405","ma0000005099"
"mw0003833405","ma0000006326"
"mw0003833405","ma0000006328"
"mw0003833405","ma0000005579"
"mw0003833405","ma0000006321"
"mw0003722961","ma0000005036"
"mw0003722961","ma0000004252"
"mw0003722961","ma0000006318"
"mw0003722961","ma0000005085"
"mw0003722961","ma0000006316"
"mw0003722961","ma0000004274"
"mw0003722961","ma0000006269"
"mw0003722961","ma0000005052"
"mw0003722961","ma0000004254"
"mw0003722961","ma0000004251"
"mw0003722961","ma0000006321"
"mw0003722961","ma0000004248"
"mw0003722961","ma0000006311"
"mw0003722961","ma0000005065"
"mw0003722961","ma0000005097"
"mw0003722961","ma0000005057"
"mw0003722961","ma0000006297"
"mw0003722961","ma0000006276"
"mw0003722961","ma0000004246"
"mw0003722961","ma0000005075"
"mw0003722961","ma0000004264"
"mw0003633525","ma0000006297"
"mw0003633525","ma0000005093"
"mw0003633525","ma0000005095"
"mw0003633525","ma0000006287"
"mw0003633525","ma0000006330"
"mw0003633525","ma0000005099"
"mw0003633525","ma0000006296"
"mw0003633525","ma0000006328"
"mw0003764033",NA
"mw0003765943",NA
"mw0003770537",NA
"mw0003770541",NA
"mw0003770624",NA
"mw0003774160",NA
"mw0003778976",NA
"mw0003779450",NA
"mw0003780798",NA
"mw0003780806",NA
"mw0003800452",NA
"mw0003804737","ma0000006327"
"mw0003804737","ma0000005046"
"mw0003804737","ma0000006273"
"mw0003804737","ma0000006314"
"mw0003804737","ma0000006282"
"mw0003804737","ma0000006297"
"mw0003804737","ma0000005625"
"mw0003804737","ma0000006289"
"mw0003804737","ma0000006328"
"mw0003804737","ma0000006318"
"mw0003804737","ma0000006321"
"mw0003804737","ma0000006317"
"mw0003804737","ma0000006329"
"mw0003805841","ma0000005097"
"mw0003805841","ma0000004281"
"mw0003805841","ma0000005047"
"mw0003806211",NA
"mw0003808109",NA
"mw0003810883",NA
"mw0003815171",NA
"mw0003816156",NA
"mw0003816216",NA
"mw0003818249",NA
"mw0003818875",NA
"mw0003752498",NA
"mw0003752725",NA
"mw0003755147",NA
"mw0003733952",NA
"mw0003736903",NA
"mw0003733726",NA
"mw0003740560",NA
"mw0003738739","ma0000006335"
"mw0003738739","ma0000006299"
"mw0003738739","ma0000006318"
"mw0003738739","ma0000006331"
"mw0003738739","ma0000006323"
"mw0003738739","ma0000006280"
"mw0003738739","ma0000006321"
"mw0003742766",NA
"mw0003721964",NA
"mw0003721061",NA
"mw0003722895",NA
"mw0003724457",NA
"mw0003730938",NA
"mw0003730939",NA
"mw0003729166",NA
"mw0003821798",NA
"mw0003823370",NA
"mw0003824217",NA
"mw0003825866",NA
"mw0003827724",NA
"mw0003832798","ma0000006324"
"mw0003832798","ma0000005098"
"mw0003832798","ma0000006325"
"mw0003832798","ma0000006316"
"mw0003641023",NA
"mw0003708159","ma0000006325"
"mw0003708159","ma0000006317"
"mw0003708159","ma0000006310"
"mw0003708159","ma0000004281"
"mw0003709465","ma0000006324"
"mw0003709465","ma0000005098"
"mw0003709465","ma0000006325"
"mw0003709465","ma0000006316"
"mw0003710166",NA
"mw0003717413",NA
"mw0003717713",NA
"mw0003718040",NA
"mw0003661444",NA
"mw0003661793",NA
"mw0003661993",NA
"mw0003664669",NA
"mw0003668381",NA
"mw0003668386",NA
"mw0003669200",NA
"mw0003670849",NA
"mw0003696112","ma0000004252"
"mw0003696112","ma0000004254"
"mw0003696112","ma0000004272"
"mw0003696112","ma0000005633"
"mw0003696112","ma0000005063"
"mw0003696112","ma0000006321"
"mw0003696112","ma0000005097"
"mw0003696112","ma0000006308"
"mw0003696112","ma0000013546"
"mw0003696112","ma0000006292"
"mw0003696112","ma0000006297"
"mw0003696112","ma0000006315"
"mw0003696112","ma0000005051"
"mw0003696112","ma0000004246"
"mw0003696112","ma0000005107"
"mw0003696112","ma0000004248"
"mw0003696112","ma0000013572"
"mw0003696112","ma0000006311"
"mw0003696112","ma0000006276"
"mw0003696112","ma0000006332"
"mw0003696235",NA
"mw0003697745",NA
"mw0003698584",NA
"mw0003699124",NA
